id;date;author;post;gold_label;gold_score
272;2000-01-01;8 Sidor;SJ och Trafikverket tror att tågen kommer att kunna köra igen först på måndag den-1 juni .;NEGATIVE;-1
273;2000-01-01;8 Sidor;Partiet vill att alla samer ska ha rätt till jakt och fiske .;POSITIVE;1
274;2000-01-01;8 Sidor;Lagen gör att han kan fortsätta som president i två perioder till .;NEUTRAL;0
275;2000-01-01;8 Sidor;Experter vet att den här gasen finns på jorden och att det är ett tecken på att det finns liv .;POSITIVE;1
276;2000-01-01;8 Sidor;Men experter tror inte att det stämmer .;NEUTRAL;0
277;2000-01-01;8 Sidor;På festen träffade Strache personer som han trodde arbetade åt rika ryska affärsmän .;NEUTRAL;0
278;2000-01-01;8 Sidor;Jodå , Sverige vann den första matchen i handbolls-EM . Sverige vann en säker seger över Ukraina med -1-15 .;POSITIVE;1
279;2000-01-01;8 Sidor;Men de här eleverna behöver riktiga lektioner med utbildade lärare , säger hon .;NEUTRAL;0
280;2000-01-01;8 Sidor;Vaccinet är säkert och det är mycket bra , säger EUs experter .;POSITIVE;1
281;2000-01-01;8 Sidor;Därför kan en del soldater få åka hem .;NEUTRAL;0
282;2000-01-01;8 Sidor;Skolmaten kommer att bli bättre .;POSITIVE;1
283;2000-01-01;8 Sidor;Om vi får in fler svar kommer vi att lägga till dem senare .;NEUTRAL;0
284;2000-01-01;8 Sidor;De hoppas att det ska minska risken för att smittan sprider sig i Sverige .;POSITIVE;1
285;2000-01-01;8 Sidor; Vi känner oss hedrade .;POSITIVE;1
286;2000-01-01;8 Sidor;De har inte kunnat träffa alla sina kompisar .;NEGATIVE;-1
287;2000-01-01;8 Sidor;Sara Lidman är känd för sitt vackra språk och för att hon vågade säga vad hon tyckte .;POSITIVE;1
288;2000-01-01;8 Sidor;Donald Trump vann valet och blir USAs nya president .;NEUTRAL;0
289;2000-01-01;8 Sidor;Det här kommer att bli en riktig match , sa han och menade att partierna verkligen måste visa vilken politik som är bäst .;POSITIVE;1
290;2000-01-01;8 Sidor;I tisdags blev alla utom två personer räddade ur gruvan .;POSITIVE;1
291;2000-01-01;8 Sidor;Det är särskilt viktigt för folk som riskerar att bli svårt sjuka av viruset .;NEUTRAL;0
292;2000-01-01;8 Sidor;Frances McDormand fick pris som bästa skådespelerska .;POSITIVE;1
293;2000-01-01;8 Sidor;Andra som fått sina internet-sidor angripna av Wikileaks vänner är bankkortsföretagen Visa och Mastercard , advokaten Claes Borgström och den svenska regeringen .;NEUTRAL;0
294;2000-01-01;8 Sidor;Fyra svenska NHL-spelare är klara för VM .;POSITIVE;1
295;2000-01-01;8 Sidor;Det var första gången i vinter en svensk vann och det var första gången Stina vann .;POSITIVE;1
296;2000-01-01;8 Sidor;Viktigast på festen var naturligtvis de som fått Nobelpriset .;NEUTRAL;0
297;2000-01-01;8 Sidor;Hur pengarna som staten får in ska användas vill Socialdemokraterna berätta senare , säger Magdalena Andersson .;NEUTRAL;0
298;2000-01-01;8 Sidor;Den som blir dömd för brottet kan få fängelse eller böter .;NEGATIVE;-1
299;2000-01-01;8 Sidor;Det kan rädda liv .;POSITIVE;1
300;2000-01-01;8 Sidor;Kanada är storfavorit till att vinna guldet i junior-VM . I dag torsdag spelar Sverige sin andra match i VM .;NEUTRAL;0
301;2000-01-01;8 Sidor;PSG gjorde ingen bra match .;NEGATIVE;-1
302;2000-01-01;8 Sidor;Det betyder att staten kan betala sådant som staten måste betala .;NEUTRAL;0
303;2000-01-01;8 Sidor;Myndigheternas siffra är-1 600 döda , men det kan vara fler som har dött .;NEGATIVE;-1
304;2000-01-01;8 Sidor;Tyska experter vill stänga sju av landets kärnkraftverk .;NEUTRAL;0
305;2000-01-01;8 Sidor;Laget flyttade från Stockholm till Eskilstuna för att få mer publik på sina matcher .;NEUTRAL;0
306;2000-01-01;8 Sidor;Poliserna kan få avlyssna barns mobiltelefoner .;NEUTRAL;0
307;2000-01-01;8 Sidor;Jonna Sundling vann guld i sprint .;POSITIVE;1
308;2000-01-01;8 Sidor;De höga priserna beror bland annat på att bensin och diesel ska bli bättre för miljön .;NEUTRAL;0
309;2000-01-01;8 Sidor;I ett brev tackar de två för all hjälp och allt stöd de fått av människor i Sverige .;POSITIVE;1
310;2000-01-01;8 Sidor;De allra rikaste svenskarna släpper ut tio gånger mer koldioxid jämfört med alla andra svenskar .;NEGATIVE;-1
311;2000-01-01;8 Sidor;Det beror också på att få ser programmen i en vanlig tv .;NEUTRAL;0
312;2000-01-01;8 Sidor; Alla i laget fick spela och vi testade lite nytt .;NEUTRAL;0
313;2000-01-01;8 Sidor;Men nu är hon helt frisk och i väldigt bra form .;POSITIVE;1
314;2000-01-01;8 Sidor;I en demokrati är det viktigt att alla kan ordna protester .;NEUTRAL;0
315;2000-01-01;8 Sidor;Varje år möts de två bästa engelska fotbollslagen i en särskild match .;NEUTRAL;0
316;2000-01-01;8 Sidor; Vi hjälper Ukraina på olika sätt .;POSITIVE;1
317;2000-01-01;8 Sidor;Om de döms kan de straffas med fängelse i-15 år .;NEGATIVE;-1
318;2000-01-01;8 Sidor;En del experter säger att det är jättebra att Volvo nu får chans att sälja fler bilar i Kina .;POSITIVE;1
319;2000-01-01;8 Sidor;Charlotte klarade Johaug men inte Björgen .;NEUTRAL;0
320;2000-01-01;8 Sidor;De får bra betalt för sitt viktiga arbete .;POSITIVE;1
321;2000-01-01;8 Sidor;Han är expert på odling .;NEUTRAL;0
322;2000-01-01;8 Sidor;En av Eric Gustafssons tavlor har nu vunnit en tävling för konst .;POSITIVE;1
323;2000-01-01;8 Sidor;Flera vägar fick stängas av .;NEUTRAL;0
324;2000-01-01;8 Sidor;Här kan du se bilder från nyheterna vecka-13 .;NEUTRAL;0
325;2000-01-01;8 Sidor;Det säger Johanna Ragnartz på organisationen Håll Sverige Rent som gjort undersökningen om skräp .;NEUTRAL;0
326;2000-01-01;8 Sidor;Miljöpartiet vill att ungdomar , pensionärer och studenter ska få resa billigare på bussar och tunnelbana .;POSITIVE;1
327;2000-01-01;8 Sidor;Efter en vecka fick hon jobb hos dem .;POSITIVE;1
328;2000-01-01;8 Sidor;Regeringen får också mer kritik .;NEUTRAL;0
329;2000-01-01;8 Sidor;Av alla frukter och grönsaker som testades fick hälften betyget dålig och nästan lika många fick medelbetyg .;NEGATIVE;-1
330;2000-01-01;8 Sidor;Det blir en stenhård grupp där Frankrike är favorit .;NEUTRAL;0
331;2000-01-01;8 Sidor;Det var rena krigsdansen .;NEUTRAL;0
332;2000-01-01;8 Sidor;Nu har regeringen ordnat en undersökning om hur det kan bli enklare att resa och boka biljetter med tåg .;NEUTRAL;0
333;2000-01-01;8 Sidor;Men en del saker har blivit rätt i filmen .;NEUTRAL;0
334;2000-01-01;8 Sidor;Han fick stora applåder av publiken när han sprang i mål .;POSITIVE;1
335;2000-01-01;8 Sidor;Svenskarna var helt överlägsna och vann med-10-1 .;POSITIVE;1
336;2000-01-01;8 Sidor;Det är smickrande att Roma är intresserade av mig , säger Emil Forsberg .;POSITIVE;1
337;2000-01-01;8 Sidor;USAs regering ville satsa nästan fem tusen miljarder kronor för att rädda bankerna .;NEUTRAL;0
338;2000-01-01;8 Sidor;FN kan nu straffa Iran för att få landet att ändra sig .;NEUTRAL;0
339;2000-01-01;8 Sidor;Andra länder i EU kan få hjälp med pengar för att dela ut frukt och grönsaker till barn i skolan .;NEUTRAL;0
340;2000-01-01;8 Sidor;Då skulle IFK Göteborg kunna vinna matchen .;POSITIVE;1
341;2000-01-01;8 Sidor;Partiet får flest röster av alla partier i EU-valet i Frankrike .;POSITIVE;1
342;2000-01-01;8 Sidor;Partierna i regeringen har flest politiker i riksdagen , med hjälp av Sverigedemokraterna .;NEUTRAL;0
343;2000-01-01;8 Sidor;Om fler länder tog ansvar skulle vi kunna hjälpa många fler människor än i dag .;NEUTRAL;0
344;2000-01-01;8 Sidor;Ryttaren Sara Algotsson Ostholt har chans att ta Sveriges första medalj i OS .;NEUTRAL;0
345;2000-01-01;8 Sidor;Vilken härlig skräll .;POSITIVE;1
346;2000-01-01;8 Sidor;BB King har fått många fina priser .;POSITIVE;1
347;2000-01-01;8 Sidor;Det kan ha hjälpt till att minska smittan .;NEUTRAL;0
348;2000-01-01;8 Sidor;Experter från flera länder ska vara med i domstolen .;NEUTRAL;0
349;2000-01-01;8 Sidor;Sverige vill gå med i organisationen Nato där soldater från olika länder samarbetar .;NEUTRAL;0
350;2000-01-01;8 Sidor;Det är femte året i rad de första tomaterna kommer därifrån .;NEUTRAL;0
351;2000-01-01;8 Sidor;Nu har det unga mattesnillet hittat en smart lösning på ett känt matteproblem .;NEUTRAL;0
352;2000-01-01;8 Sidor;Nu försöker experterna på Jordbruksverket ta reda på hur korna blev smittade .;NEUTRAL;0
353;2000-01-01;8 Sidor;Partierna som samarbetar är inte överens om alla förslag .;NEGATIVE;-1
354;2000-01-01;8 Sidor;De har vunnit alla sina matcher .;POSITIVE;1
355;2000-01-01;8 Sidor;Ljungberg räddade oss med sitt nickmål .;POSITIVE;1
356;2000-01-01;8 Sidor;Och det förstör för människors frihet och rättigheter , sa kungen .;NEGATIVE;-1
357;2000-01-01;8 Sidor;Flyktingarna räddades av folk från organisationen IOM .;POSITIVE;1
358;2000-01-01;8 Sidor;Men nu visar det sig att avtalet inte var så ovanligt .;NEUTRAL;0
359;2000-01-01;8 Sidor;Brukar du mata fåglar vid ditt hus eller vet du om ett ställe där fåglar får mat ?;NEUTRAL;0
360;2000-01-01;8 Sidor;Men experter säger att bråken nu är värre än på länge .;NEGATIVE;-1
361;2000-01-01;8 Sidor;Svenska som andraspråk kan vara viktigt för elever som pratar ett annat språk än svenska hemma .;NEUTRAL;0
362;2000-01-01;8 Sidor;Men det kan ha varit för att lastbilen var för tungt lastad .;NEUTRAL;0
363;2000-01-01;8 Sidor;Tidningar med nyheter får 500 miljoner kronor att dela på .;NEUTRAL;0
364;2000-01-01;8 Sidor;Laget spelade smart och starkt i försvar .;NEUTRAL;0
365;2000-01-01;8 Sidor;Hon kunde inte säga nej eller försvara sig .;NEGATIVE;-1
366;2000-01-01;8 Sidor;Då gick hennes pappa till en domstol för att få styra över sin dotters liv och pengar .;NEUTRAL;0
367;2000-01-01;8 Sidor;De bestämde att de skulle samarbeta .;NEUTRAL;0
368;2000-01-01;8 Sidor;Men i år har polisen där bara fått in-17 anmälningar .;NEUTRAL;0
369;2000-01-01;8 Sidor;På måndagen kommer det att fortsätta snöa hela dagen , säger experterna på SMHI .;NEUTRAL;0
370;2000-01-01;8 Sidor;Den senaste tiden har det varit ganska lugnt i Gaza .;NEUTRAL;0
371;2000-01-01;8 Sidor; Jag är riktigt nöjd .;POSITIVE;1
372;2000-01-01;8 Sidor;Träd som är annorlunda får ofta vara kvar i skogen .;NEUTRAL;0
373;2000-01-01;8 Sidor;Bara på måndagen räddades över-1000 personer .;POSITIVE;1
374;2000-01-01;8 Sidor;I morgon hoppas 8 Sidor kunna berätta vem som vann det norska valet .;NEUTRAL;0
375;2000-01-01;8 Sidor;För många unga i många länder är Gothia cup bland det viktigaste de har , säger Dennis Andersson .;NEUTRAL;0
376;2000-01-01;8 Sidor;Om Sverige hjälpt dem tidigare så hade fler kunnat må bättre i dag , säger kommissionen .;NEUTRAL;0
377;2000-01-01;8 Sidor;Sveriges regering har arbetat i flera år för att få vara med i FNs säkerhetsråd .;NEUTRAL;0
378;2000-01-01;8 Sidor;De struntar i varningarna och åker på ställen där det kan vara farligt .;NEUTRAL;0
379;2000-01-01;8 Sidor;Människorna i Syrien vill ha demokrati och frihet .;NEUTRAL;0
380;2000-01-01;8 Sidor;De två artisterna fick flest röster och gick direkt till final .;NEUTRAL;0
381;2000-01-01;8 Sidor;Vänsterpartiet tycker att det är viktigt att skydda stränderna så att alla människor kan promenera , bada och fiska .;NEUTRAL;0
382;2000-01-01;8 Sidor;Youssoufa Moukoko kan redan nu tjäna massor med pengar på fotbollen .;POSITIVE;1
383;2000-01-01;8 Sidor;Nu har landet bett EU och internationella valutafonden , IMF , om hjälp .;NEUTRAL;0
384;2000-01-01;8 Sidor;Nu säger de fyra partierna Moderaterna , Folkpartiet , Centerpartiet och Kristdemokraterna att de har kommit överens om hur de vill använda Sveriges pengar .;NEUTRAL;0
385;2000-01-01;8 Sidor;Det var ingen bra längdhoppsfinal .;NEUTRAL;0
386;2000-01-01;8 Sidor;Federer har nu tagit-15 segrar , en mer än Pete Sampras .;POSITIVE;1
387;2000-01-01;8 Sidor;Miljöpartiet säger att de flesta av barnen nu kommer att få stanna i Sverige .;NEUTRAL;0
388;2000-01-01;8 Sidor;Tusentals ungdomar har inte klarat av att betala sina sms-lån .;NEGATIVE;-1
389;2000-01-01;8 Sidor;Många experter säger att det är dåligt för klimatet .;NEGATIVE;-1
390;2000-01-01;8 Sidor;Den som har betalat för mycket skatt får tillbaka pengar .;NEUTRAL;0
391;2000-01-01;8 Sidor;Nasrin Sotoudeh får priset för att hon kämpar för människors rättigheter i Iran .;POSITIVE;1
392;2000-01-01;8 Sidor;I pausen skulle sjuka och skadade kunna lämna området Ghouta .;POSITIVE;1
393;2000-01-01;8 Sidor; Det här var bättre än allt jag hoppades på , säger Zebastian Modin .;POSITIVE;1
394;2000-01-01;8 Sidor;Nu kan hon tänka sig att sänka skatten på kärnkraft så att kraftverken får vara kvar in några år till .;NEUTRAL;0
395;2000-01-01;8 Sidor;Men det räcker inte med att få undervisning hemma .;NEUTRAL;0
396;2000-01-01;8 Sidor;Myndigheten Försvarsmakten jobbar med soldaterna som ska försvara Sverige om det blir krig .;NEUTRAL;0
397;2000-01-01;8 Sidor;Därför kommer hon inte efter i skolan , trots att hon är borta varje fredag .;NEUTRAL;0
398;2000-01-01;8 Sidor;Senare i vår får vi veta om det blir äkta kärlek i något av programmen .;NEUTRAL;0
399;2000-01-01;8 Sidor;Där de börjar växa blir det svårare för andra växter att klara sig .;NEUTRAL;0
400;2000-01-01;8 Sidor;17-årige Truls Möregårdh från Sverige fick en bra start i VM i bordtennis .;POSITIVE;1
401;2000-01-01;8 Sidor;Vi kan drömma om monster på havets botten .;NEUTRAL;0
402;2000-01-01;8 Sidor;Den fick bland annat pris som den bästa svenska filmen förra året .;POSITIVE;1
403;2000-01-01;8 Sidor;Det känns fantastiskt .;POSITIVE;1
404;2000-01-01;8 Sidor;De två artisterna kan vinna sju priser var .;NEUTRAL;0
405;2000-01-01;8 Sidor;Men Zlatan får spela i den franska cupfinalen på söndag .;NEUTRAL;0
406;2000-01-01;8 Sidor;Det betyder att alla människor ska få vara med och bestämma .;NEUTRAL;0
407;2000-01-01;8 Sidor;Maria Borelius säger att hon har gjort fel och inte kommer att göra om någonting liknande .;NEGATIVE;-1
408;2000-01-01;8 Sidor;Britten Ben Maher vann .;POSITIVE;1
409;2000-01-01;8 Sidor;17-åriga rapparen Einár fick pris för årets bästa låt .;POSITIVE;1
410;2000-01-01;8 Sidor;Alla vuxna över-18 år och vissa barn som har högre risk att bli svårt sjuka skulle få vaccin under det första halvåret .;NEGATIVE;-1
411;2000-01-01;8 Sidor;I dag , fredag , hålls en stor minneshögtid vid slottet i London .;NEUTRAL;0
412;2000-01-01;8 Sidor;Astronauterna hade med sig en bil så de kunde köra på månen .;NEUTRAL;0
413;2000-01-01;8 Sidor;Det är viktigt för att personer som gjort brott inte ska kunna gömma sig i ett annat land .;NEUTRAL;0
414;2000-01-01;8 Sidor;Persson och universitetet i Örebro är oskyldiga och det blir inte någon rättegång i en domstol .;NEUTRAL;0
415;2000-01-01;8 Sidor;Det här är en bra lösning på de problem som funnits , säger den svenska EU-kommissionären Cecilia Malmström .;NEUTRAL;0
416;2000-01-01;8 Sidor;Både muslimer och judar får komma till de heliga platserna på Tempelberget .;NEUTRAL;0
417;2000-01-01;8 Sidor;Det är ganska lätt .;POSITIVE;1
418;2000-01-01;8 Sidor;Men många säger att Tymosjenko är oskyldig och måste släppas fri .;NEUTRAL;0
419;2000-01-01;8 Sidor;Lund är den bästa kommunen för alla i skolan .;POSITIVE;1
420;2000-01-01;8 Sidor;Hon fick operera sitt dåliga knä i vintras .;NEGATIVE;-1
421;2000-01-01;8 Sidor;De flesta länder har vägrat att samarbeta med Zimbabwe .;NEGATIVE;-1
422;2000-01-01;8 Sidor;Jag är förstås väldigt glad att regeringen vill att jag fortsätter , säger Cecilia Malmström .;POSITIVE;1
423;2000-01-01;8 Sidor;De gripna är misstänkta för att ha varit med och startat bråket .;NEGATIVE;-1
424;2000-01-01;8 Sidor;Det är en glad nyhet för oss , säger Erik Arroy som är ledare för Sveriges studenter .;POSITIVE;1
425;2000-01-01;8 Sidor;Ukraina fick gas igen .;POSITIVE;1
426;2000-01-01;8 Sidor;Men cannabis kommer inte att få säljas helt fritt .;NEUTRAL;0
427;2000-01-01;8 Sidor;Nu kan de se fram emot en sommar med mycket mygg .;POSITIVE;1
428;2000-01-01;8 Sidor;Japans regering och kärnkraftsföretaget Tepco samarbetar för att minska skadorna och stoppa utsläppen från det förstörda kraftverket .;NEUTRAL;0
429;2000-01-01;8 Sidor;Svenskorna hade spelet och chanserna men hade svårt att göra mål .;NEGATIVE;-1
430;2000-01-01;8 Sidor;Jag är väldigt överraskad , sade-19-åriga Ebba Andersson efter segern .;POSITIVE;1
431;2000-01-01;8 Sidor;En tredjedel av eleverna har inte godkända betyg .;NEGATIVE;-1
432;2000-01-01;8 Sidor;Då ökar risken att de får ont i ryggen och nacken .;NEGATIVE;-1
433;2000-01-01;8 Sidor;Många som bor i Gaza stöttar inte Hamas och deras idéer .;NEUTRAL;0
434;2000-01-01;8 Sidor;Sverige måste vinna för att få fortsätta spela i EM .;NEUTRAL;0
435;2000-01-01;8 Sidor;Till och med den 6 april går det att skicka in sin film med sång .;NEUTRAL;0
436;2000-01-01;8 Sidor;Kul att killarna får göra många mål .;POSITIVE;1
437;2000-01-01;8 Sidor;Det gick inte att ta betalt när datorerna inte fungerade .;NEGATIVE;-1
438;2000-01-01;8 Sidor;Från-1988 har den som äger en bil kunnat köpa en egen skylt till bilen .;NEUTRAL;0
439;2000-01-01;8 Sidor;Han ska klaga på domen för att få en ny rättegång .;NEUTRAL;0
440;2000-01-01;8 Sidor;När det finns folk som kräver att han ska dödas är det bäst att hålla sig undan , säger Kristinn Hrafnsson på Wikileaks .;NEUTRAL;0
441;2000-01-01;8 Sidor;Men när tittarnas poäng kom förändrades allt .;NEUTRAL;0
442;2000-01-01;8 Sidor;Det är en ära att få leda programmet , sade Sanna Nielsen .;POSITIVE;1
443;2000-01-01;8 Sidor;De som bor där har rätt till skydd i andra länder , till exempel i Sverige .;NEUTRAL;0
444;2000-01-01;8 Sidor;USA vann lätt sin kvartsfinal mot England med 3-0 .;POSITIVE;1
