id	date	author	post
45	2009-08-09	Gammal_Hårdrockare	Och äktsvenskt White trash och svenska [missbrukare#neg#-2#0.5] . Det glömde du ! [Nej#neg#-2#0.5] , det gör de inte . Det finns massor med svenskar som är [arbetslösa#neg#-2#0.5] . [Diskrimineras#neg#-2#0.5] de också? [Nej#neg#-2#0.5] , de flesta är [kritiska#neg#-2#0.5] om Sveriges dumgenerösa flyktingpolitik . [Klart#pos#2#0.5] att folk blir [förbannade#neg#-2#0.5] . Så fort det handlar om s.k . ' flyktingar ' så är vi ett [rikt#pos#2#0.5] land men så fort det handlar om svenskar , äldrevård , [sjukvård#pos#2#0.5] m.m . ja då är vi ett [fattigt#neg#-2#0.75] land som måste [spara#pos#2#0.75] in och [skära_ned#neg#-2#0.5] . [Märkligt#neg#-2#0.5] att dessa [besparingar#pos#2#0.5] aldrig [drabbar#neg#-2#0.5] flyktingpolitiken som är en gigantisk utgiftspost . Och alla svenskar som inte får [jobb#pos#2#0.25] , ska de också [integreras#pos#2#0.5] i något ?
46	2009-08-09	Pepparsprejad	Ts : du är precis som alla andra svenskar jag [föraktar#neg#-2#0.5] , du ser [problemet#neg#-2#0.5] men du vill inte göra något åt det så du flyttar därifrån istället , till ett ställe där du inte ser [misären#neg#-2#0.75] , [right#pos#2#0.5] ? We're [from#pos#2#0.5] RUD , who the [fuck#neg#-2#0.5] are you ?
47	2009-08-10	Finnveding	[Hehe#neg#-2#0.25] ! Lägg på djur- och skogsskötsel så är vi hemma på gården . Men tjuvarna [skrämmer#neg#-2#0.5] icke .
48	2009-08-10	bombacci	förstår inte folks [rädslor#neg#-2#0.5] för invandrare . [Trivs#pos#2#0.5] [bra#pos#2#0.75] med mina grannar där många av dem är invandrare . [stör#neg#-2#0.5] mig [betydligt_mer#pos#2#0.25] på ' packet ' alltså mentalt [handikappade#neg#-2#0.5] personer som ser till att hissen blir [långsammare#neg#-2#0.5] genom att stå o trycka på knappen och åker en eller max två våningar upp ( [önskar#pos#2#0.5] ibland att de fick en egen [hiss#neg#-2#0.5] alt att de fick ta trapporna istället ) . Samt att de står occh [glor#neg#-1#0.5] på en i hissen , [luktar#neg#-2#0.5] [rätt#pos#2#0.5] mycket , så när de kommer gående får man försöka att inte andas_in , de skräpar ned hissen m.m . Sen har någon sparkat [sönder#neg#-2#0.75] speglarna och sittgrejen i hissarna en eller två gånger så nu har hyresvärden [struntat#neg#-2#0.5] i att sätta tillbaka det . Lite [synd#neg#-2#0.5] då man [gärna#pos#2#0.5] kollar sin frisyr en gång till när man är påväg någonstans , men sånt får man inte göra om man bor i ett [fattigt#neg#-2#0.75] område tydligen . Brukar ibland [önska#pos#2#0.5] att de med ' lite [problem#neg#-2#0.5] ' kunde skickas iväg till någon [dyr#neg#-2#0.5] och [rik#pos#2#0.75] kommun så även de borgerliga väljarna fick [känna#pos#2#0.25] att de drog sin bit av kakan till vår solidaritestanke , GH kommun lät [trevlig#pos#2#0.5] , han kanske kan [kämpa#pos#2#0.75] för detta? . Men jag som [fattig#neg#-2#0.75] student blir [bestraffad#neg#-2#0.5] igen och igen och igen . De la ned vårdcentralen i vårt område med , [tack#pos#2#0.5] för det Moderaterna .
49	2009-08-10	bombacci	Ytterst få då Täby och andra borgerliga kommuner har få hyresrätter så kan de alltid föröska hänvisa folk vidare istället . Det finns ett par stycken men inte alls i den omfattningen som det gör här . I det 13 våningshus där jag bor , så är det på våning 4-6 folk som bor i gruppboende med lite [problem#neg#-2#0.5] . När några av dem skickas vidare blir det sen på eget boende i samma hus . Fast man märker ingen [direkt#pos#2#0.25] [förbättring#pos#2#0.5] på dem oftast . Sen bor vi studenter med arbetare och andra med , men det är oftast inte där [problemet#neg#-2#0.5] ligger . sanyogo : ja det verkar vara många som är [rädda#neg#-2#0.5] för dem , ni kanske fick [stryk#neg#-2#0.5] i skolan av dem eller liknande? många [rasister#neg#-2#0.5] är oftast inte så [bra#pos#2#0.75] på att [slåss#neg#-2#0.5] så då sitter dem [gärna#pos#2#0.5] och skriver [elaka#neg#-2#0.5] saker om dess [övermän#pos#2#0.5] på nätet istället...det och röstar på SD men vågar [sällan#neg#-2#0.5] tala om det offentligt . Jag brukar någon gång behöva säga till folk med invandrarbakgrund t ex i tvättstugan men jag försöker göra det [trevligt#pos#2#0.5] men drar inga slutsater om att alla polacker eller sydamerikaner är på ett visst sätt enbart på vad några fåtal har gjort . Att många etniska svenskar är [idioter#neg#-2#0.5] är ingen [nyhet#pos#2#0.5] Södertälje SK - Tillsammans är vi [starka#pos#2#0.5] !
50	2009-08-11	Gammal_Hårdrockare	Det [stämmer#pos#1#0.25] , det är sannerligen ingen [nyhet#pos#2#0.5] . Hade det varit mindre [idioter#neg#-2#0.5] i det här landet så hade vi sluppet [jubelidioter#neg#-2#0.5] som Jättebebisen och Muslim-Mona i riksdagen .
51	2009-08-11	Mephistopheles	[Tråkigt#neg#-2#0.5] att det finns så få alternativ för oss som inte uppskattar [kriminalitet#neg#-2#0.5] särskilt mycket men [saknar#neg#-2#0.5] de [ekonomisk#pos#2#0.5] musklerna . ' The truth , indeed , is something that mankind , for some mysterious reason , instinctively dislikes . Every man who tries to tell it is unpopular , and even when , by the sheer strength of his case , he prevails , he is put down as a scoundrel. ' -H . L . Mencken
52	2009-08-11	Nedomansky	Är mkt [glad#pos#2#0.5] att jag bor i ett område utan utomeuropeiska invandrare . Tror det är [bäst#pos#2#1.0] för alla om det kan fortsätta vara [segregerat#neg#-2#0.5] . Att vara kvinna , borde inte det betraktas som en [obotlig#neg#-2#0.5] [sinnessjukdom#neg#-2#0.5] . .
53	2009-08-12	Gammal_Hårdrockare	Tänk , det tror jag också . Jag vill inte bo bland människor som ser_ned på mig bara för att jag är en svensk skattebetalare . [Kalla#neg#-2#0.25] mig för [gammalmodig#neg#-2#0.5] men sån är jag !
54	2009-08-12	Sanyogo	kallade du mej för Rasist? . Om du nu gjorde det vet du vad en [rasist#neg#-2#0.5] är ? Många [rasister#neg#-2#0.5] är inte så [bra#pos#2#0.75] på att slåss? . Källa [tack#pos#2#0.5] för det har jag aldrig hört förut Skriver [elaka#neg#-2#0.5] saker om dess [övermän#pos#2#0.5] på nätet? . Det vet jag inte men många skriver fakta . Vad [fan#neg#-2#0.5] gör du här då förresten ditt [pucko#neg#-2#0.5] ? Om jag nu kommer rösta på SD vilket i nuläget ser ganska troligt ut så kommer jag inte [hyckla#neg#-2#0.5] om det och inga andra jag känner heller tro mej . jag känner till_och_med invandrare som har bott väldigt länge i sverige som funderar på att rösta SD för att dom är [trötta#neg#-2#0.5] på rötäggena . Jag kan [förstå#pos#2#0.25] varför vissa väljer att bo [segregerat#neg#-2#0.5] när till_och_med vissa [skötsamma#pos#2#0.5] invandrare vill bo [segregerat#neg#-2#0.5] . Det är [genant#neg#-2#0.5] med [fördomar#neg#-2#0.5] . Men det är ännu mer [genant#neg#-2#0.5] när [fördomarna#neg#-2#0.5] visar_sig [stämma#pos#2#0.5]
55	2009-08-14	Gammal_Hårdrockare	Och där [försvann#neg#-2#0.5] vitsen med att betala [dyra#neg#-2#0.5] pengar för en bostad .
56	2009-08-14	Kycklingkungen	Det är inget [fel#neg#-2#0.5] på lägenheterna i miljonprogramet . Tvärtom skulle jag [vilja#pos#2#0.5] påstå , stora [fina#pos#2#0.5] lägenheter med [bra#pos#2#0.75] kök och badrum . Om man inte bott hos en [snål#neg#-2#0.5] privatvärd så bör det vara [hyffsat#pos#2#0.25] underhållet . Har själv bott i ' [ghetton#neg#-2#0.5] ' och det är [fan#neg#-2#0.5] inte lägenheterna det är [fel#neg#-2#0.5] på , utan packet som bor där . Till [slut#neg#-2#0.5] [tröttnar#neg#-2#0.5] man och flyttar därifrån . Till likasinnade som uppfostrar ungarna , som inte beter sig som djur , jobbar och visar [hänsyn#pos#2#0.5] till andra . Den sista gången jag ' bodde ' ( bodde inte själv där , tjejen bodde i ett [ghetto#neg#-2#0.5] och jag bodde för_det_mesta hemma hos henne , hon hade en [riktigt#pos#1#0.25] [fin#pos#2#0.5] lägenhet , både [billig#pos#2#0.5] och nyrenoverad . [Bra#pos#2#0.75] planlösning hade den med ) så kunde man inte [gå_ut#pos#2#0.5] efter klockan 6 eftersom det var då negrerna vaknade . Nu är jag kille och [rätt#pos#2#0.5] storväxt , men jag tyckte [synd#neg#-2#0.5] om alla [stackars#neg#-2#0.5] tjejer som var tvungna att [ta_sig#pos#2#0.5] [förbi#neg#-2#0.75] horderna av [mörka#neg#-2#0.5] storväxta knarklangare som [hängde#neg#-2#0.5] i [mörka#neg#-2#0.5] hörn och blängde på alla som gick [förbi#neg#-2#0.75] . Kan inte varit [kul#pos#2#0.5] för dom . Fast ungarna lekte på gården . Klockan 23 . Vardagkvällar . Ja inte alla barnen , de ljushåriga låg och sov . Dagis och skola imorgon . Men de mörkhåriga små liven [roade#pos#2#0.5] sig furstligt . [Skrika#neg#-2#0.5] [högt#neg#-1#0.25] och [kasta#neg#-2#0.5] sten var favoritnöjet . [Spela#pos#2#0.25] fotboll mot dörrar är också [kul#pos#2#0.5] . Fotbollsplanen 50 meter därifrån var inte lika [kul#pos#2#0.5] . Det smällde inte lika [fint#pos#2#0.5] där . På [sommaren#pos#2#0.5] åkte vattenpistolerna fram . Alla blev blöta . Även de som inte ville , det var bara [roligare#pos#2#0.5] när flickorna [skrek#neg#-2#0.5] . På vintern kom [kriget#neg#-2#0.5] . Från början av december till mitten av januari kunde man lika [gärna#pos#2#0.5] bott i Beirut under [inbördeskriget#neg#-2#0.5] . Det smälldes smällare och [sköts#neg#-2#0.5] raketer dygnet runt . [Gärna#pos#2#0.5] i trapphus . Smäller högre där . I brevinkast och mot balkonger . Det är [kul#pos#2#0.5] med brandkåren . Dom kan man också [skjuta#neg#-2#0.5] raketer mot . Det var alltid någon som använde trapphuset som en toalett . Tyckte [synd#neg#-2#0.5] om städarna , kan inte vara [kul#pos#2#0.5] att varje dag [tvingas#neg#-2#0.5] skura [bajs#neg#-2#0.5] och kiss . Tjejens dotter började i skolan . Snabbt blev hon en av de [bästa#pos#2#0.5] i klassen . Hon kunde svenska . Det gjorde att hon låg ljusår före de flesta . En av de få svenskarna som bodde där fick samtal från skolan angående äldsta barnet . Han skulle börja fyran . - ' Det är nog [bättre#pos#2#0.5] att du [byter#neg#-2#0.5] skola till skolan i villaområdet några kilometer härifrån ( nästan enbart svenska elever ), vi kommer inte kunna lära honom något mera , det är allt för [stökigt#neg#-2#0.5] i klasserna i mellanstadiet ' . Det var rektorn på skolan som [rekommenderade#pos#2#0.5] det . Efter lågstadiet var det förvaring , inte utbildning som gällde . Tjejen hade [problem#neg#-2#0.5] med tvättstugan . Det var en stor tvättstuga där 4 kunde tvätta samtidigt . Antingen låg alla hennes kläder på golvet när hon kom och det var någon annans i maskinen , eller så var det någon som hade tagit hennes maskiner innan hon kom . Om hon fick tvättmaskinen var hon [tvungen#neg#-2#0.5] att [passa#pos#2#0.5] den så inte någon [unge#neg#-2#0.5] slängde in nått däri . Hände flera gånger att tvätten blev [förstörd#neg#-2#0.5] av tuschpennor , kritor , sten eller vad de påhittiga ungdjävlarna slängde i . De andra som tvättade där hade inte sett nått . Eller kunde inte svenska . Entré-dörrarna stod alltid öppna . Inte för att folk kände_sig [trygga#pos#2#0.5] utan för att folk skulle kunna [gå_in#pos#2#0.25] och ut som dom ville . Var [enkelt#pos#2#0.5] att [slå_sönder#neg#-2#0.5] låset . [Inbrott#neg#-2#0.5] ? [Nä#neg#-1#0.25] vi är alltid hemma . [Kallt#neg#-2#0.25] som [fan#neg#-2#0.5] på vintern ? [Nä#neg#-1#0.25] ingen [fara#neg#-2#0.5] vi [slår#neg#-2#0.5] bara på spisen och ugnen och lämnar ugnsluckan [öppen#pos#2#0.25] . Det är soc som betalar elräkningen iallafall . Var det nån [dum#neg#-2#0.5] [djävel#neg#-2#0.5] som stängde dörren ? Äh en stor sten [krossar#neg#-2#0.5] man [lätt#pos#2#0.25] rutan i dörren med , sen kan man öppna den hur [lätt#pos#2#0.25] som helst . [Skräp#neg#-2#0.5] slängde folk på marken . Även om det fanns papperskorgar precis brevid . Sophanteringen var ett speciellt kapitel . Sopsortering är [bra#pos#2#0.75] . Det var alltid folk i grovsoprummet . Mer hämtades än lämnades . Men inte hushålls [sopor#neg#-2#0.5] . Det är [jobbigt#neg#-2#0.5] att veta i vilken container man ska [slänga#neg#-2#0.5] vad i . Så man slänger det lite varstans . I trapphus , lekplatser , buskage , ja fantasin är [gränslös#pos#2#0.5] . Till [slut#neg#-2#0.5] fick tjejen lägenhet i ett [bättre#pos#2#0.5] område och kunde [flytta#pos#2#0.25] därifrån . Men jag tycker [synd#neg#-2#0.5] om dom som [tvingas#neg#-2#0.5] bo kvar . Betalade [dyrt#neg#-2#0.5] själv en_gång_i_tiden för att slippa [ghettot#neg#-2#0.5] . Det är nog bland det [bästa#pos#2#0.5] jag gjort . Men det var aldrig lägenheten det var [fel#neg#-2#0.5] på . Den [trivdes#pos#2#0.5] jag [bra#pos#2#0.75] med . [Tyvärr#neg#-2#0.75] låg den i [fel#neg#-2#0.5] område bara .
57	2009-08-14	Mithrilbrynja	[Segregation#neg#-2#0.5] och [integration#pos#2#0.5] . . är det egentligen inte bara [meningslösa#neg#-2#0.5] politiska klichéer och [floskler#neg#-1#0.25] ?
58	2009-08-14	Ådärkomdenja	Visst är det så . Det senare begreppet illustrerar det [omöjliga#neg#-2#0.5] , det första resultatet . Endast i landsförrädiska kretsar - sjusysterpartiet och riksmedia - [upprätthålls#pos#2#0.5] den [falska#neg#-2#0.5] begreppsföreställningen . Folk i [gemen#neg#-2#0.25] vet [bättre#pos#2#0.5] , även om andelen flumskallar bland röstberättigade är [beklämmande#neg#-2#0.5] stort i den sista ( s ) ovjetstaten . Numera administrerad av reservsosseregimen alliansen . ( sd ) nästa ...
59	2016-02-08	Anusiktet	[Tyvärr#neg#-2#0.75] för en del tycks [segregationen#neg#-2#0.5] minska nu
60	2012-03-22	SpaceKozak	Rubriken blev för [lång#pos#2#0.25] , den skulle egentligen vara : [Lögnen#neg#-2#0.5] om att socioekonomisk status skulle [förklara#pos#2#0.75] vissa invandrargruppers eller minoriteters extrema [brottsbenägenheter#neg#-2#0.5] De invandrargrupper jag syftar på är [främst#pos#2#0.5] de från Mellanöstern och Afrika och liknande , alltså ' [blattar#neg#-2#0.5] ' ( jag inluderar inte östasiater i begreppet ) och [negrer#neg#-2#0.5] , samt minoriteterna afroamerikaner/svarta och ' Hispanics ' i USA . En vanlig [myt#neg#-2#0.5] , spridd av bl.a . ' Sveriges ' ' Baghdad Bob ' Jerzy ' pojkstreck ' Sarnecki är att : http://wwwc.aftonbladet.se/nyheter/0.../dokument.html Detta är förstås en [ren_lögn#neg#-2#0.5] , såväl i Sverige som internationellt , t.ex . i USA . Det låter naturligtvis [rimligt#pos#2#0.5] att någon med [svältande#neg#-2#0.5] barn är mer benägen att [stjäla#neg#-2#0.5] , men det finns studier som visar att det inte finns någon [tydlig#pos#2#0.5] koppling mellan ' relativ [fattigdom#neg#-2#0.5] ' och hög ( vålds- ) [brottslighet#neg#-2#0.5] - det kan vara precis tvärtom : I Sverige : I Sydafrika : I USA : Vad orskar då brottslighet? I USA har man observerat följande : Den [bästa#pos#2#0.5] indikatorn på våldsbrottslighet är inte socioekonomiska faktorer såsom [fattigdom#neg#-2#0.5] , utbildning eller [arbetslöshet#neg#-2#0.5] , inte ens sammantaget . Den enskilt [bästa#pos#2#0.5] indikatorn är ett områdes etniska sammansättning .
61	2012-03-22	SpaceKozak	Inte ens Sarnecki [förnekar#neg#-2#0.5] längre att han , trots [riktigt#pos#1#0.25] [god#pos#2#0.5] [vilja#pos#2#0.5] , själv inte lyckas [bortförklara#neg#-2#0.5] upp till hälften av invandrares överrepresentation med socioekonomisk status och [segregation#neg#-2#0.5] , ens när han gör sitt yttersta . När_det_gäller riktigt [grova#neg#-2#0.5] [brott#neg#-2#0.5] ( som ger över två års [fängelse#neg#-2#0.5] ) påstår han sig bara kunna [bortförklara#neg#-2#0.5] 40% av andra generationens invandrares överrepresentation med sin ' modell ' . Detta alltså om man helt [bortser_från#neg#-2#0.5] [möjligheten#pos#2#0.5] att tredjevariabler ( delvis ) kan orsaka båda . För att tråden skall ha någon slags frågeställning : * Hur [bortförklarar#neg#-2#0.5] ni som är PK vissa minoriteters enorma överrepresentation generellt och inom [grova#neg#-2#0.5] brottstyper i synnerhet , när inte ens självaste Sarnecki förmår göra det? * Diskutera [gärna#pos#2#0.5] [fritt#pos#2#0.5] kring vad som kan tänkas orsaka olika minoriteters överrepresentation inom kriminalitet? ( I USA är afroamerikaner inte ens en invandrargrupp , utan en etnisk minoritet . ) * Finns det någon annan [intressant#pos#2#0.5] forskning på området eller andra studier som bör tittas på? * Angående socioekonomisk status , kan det råda en ( viss ) omvänd kausalitet och/eller tredjevariabler , vad tror ni? * Varför skulle s.k . ' relativ [fattigdom#neg#-2#0.5] ' orsaka [grova#neg#-2#0.5] [brott#neg#-2#0.5] ? Och vad är ' relativ [fattigdom#neg#-2#0.5] ' ? Enligt Vänsterpartiet är tydligen var fjärde ensamstående ' svensk ' med barn ' [fattig#neg#-2#0.75] ' ( lever på inkomster som understiger 60% av medianinkomsten ) * Finns det några [lösningar#pos#2#0.5] ? Går det att komma_till_rätta med invandrares och minoriteters brottslighet? --------- Slarvfel ändrade på TS begäran . /Mod
62	2012-03-22	SpaceKozak	Bilaga A : Brottsstatistik Är statistiken i Brå 1996:2 fortfarande aktuell ? Svar , ja ! [Läskiga#neg#-2#0.5] diagram : [Våldtäkt#neg#-2#1.0] : http://i40.tinypic.com/jjlgy0.png [Mord#neg#-2#0.75] och [dråp#neg#-2#0.5] : http://i39.tinypic.com/6yzf3p.png Samtliga [brott#neg#-2#0.5] ( Brå 2005:17 ) Samtliga [brott#neg#-2#0.5] ( Brå 1996:2 ) [Brott#neg#-2#0.5] mot person
