id	date	genre	text
34	2004-12-06	PBLMD	Jens Orback som är ansvarig för integrationsfrågor i regeringen menar att det tilltagande utanförskapet och segregationen beror på stora flyktingströmmar. Den rapport om utanförskapet i Sverige som folkpartiet presenterade på söndagen visar att antalet bostadsområden där sysselsättningen är under femtio procent och där bara en fjärdedel av skoleleverna når upp till kunskapsmålen har tiodubblats under nittiotalet. - Jag tror bland annat att det rör sig om hur vår omvärld ser ut, att vi har haft ett krig i Jugoslavien, vi har haft konflikter i Afghanistan, i Irak och andra områden och att vi alltid måste se över vår etableringspolitik och just när det gäller nyanlända svenskar, så vill jag verka för att vi utvecklar den politiken. I valrörelsen var ju integrationen en stor fråga, har ni levt upp till det ni lovade då? - Storstadssatsningen var ett sådant löfte och där ha vi lagt ner väldigt mycket resurser. Nu utvärderar vi det och det finns bra och det finns mindre bra exempel. Vi vill gå vidare med det bra. 
35	2004-02-06	PBLMD	Bakom slöjan: lördagens program ägnar sig åt den pågående debatten om muslimska kvinnors rätt att bära huvudduk. Nästa vecka kommer den franska nationalförsamlingen att med all sannolikhet rösta för ett förbud mot slöjan, häromdagen beslutade en delstat i Tyskland att förbjuda huvudduk för lärare. Och i Sverige talar de politiska partierna för- och nackdelarna med ett förbud, leder den franska vägen till integration - eller segregation? Och vad säger svenska feminister om slöjan? Konflikt intervjuar Nawal el Sadaawi, egyptisk feminist och författare, och diskuterar huvuddukens plats i det moderna samhället. Konflikts reporter Randi Mossige-Norheim tittar på fredags-TV. Men inte på Rapports Katarina Sandström eller Peter Harryson i Så ska det låta. Istället ser hon Kurdistan-TV, marockansk topplista, eller den turkiska filmen Tossun Pasha hemma hos familjen Mermer i Skärholmen. Reportage om TV-världen i Sverige. Det blir inrikesrapporter, filmaren, författaren och konstnären Carl Johan de Geer är avundsjuk och så slår vi upp ett nytt ord i Lindroths lexikon. Dessutom som alltid Hissen i Radioteaterns regi. Den här veckan "Vad är det som är så underbart", av Lise Indahl. 
36	2004-03-19	PBLMD	-Vänsterpartiet i Malmö vill införa en läxfri grundskola. Hemuppgifter ökar segregationen i samhället. De elever som har högutbildade föräldrar har en otrolig fördel. De får en helt annan hjälp med läxläsningen och på så vis skapas orättvisa. Ungarna måste ha rätt till en fritid där de kan vara barn. Man lär sig mycket genom att få lov att vara barn också, säger Anneli Philipson, kommunalråd vänsterpartiet. - Många lärare jag träffar säger att de redan slutat med läxor. De har redan sett det felaktiga i systemet. Men kan inte läxläsning ses som en förberedelse inför arbetslivet eller vidare studier? Där bygger ju mycket av inlärningen på självstudier, säger Anneli Philipson. Anneli Philipson vill att det ska skapas en debatt om de pedagogiska metoder som finns idag. Hon tycker att man kan göra sig fri från gamla idéer och mönster. - Jag tycker inte man ska se grundskolan som en fabrik där man producerar arbetskraft. Det måste ligga ett värde i själva lärandet också, säger Anneli Philipson. 
37	2004-06-03	PBLMD	Utflyttningen av elever från skolorna i Alby i Botkyrka riskerar att slå hårt mot de elever som stannar kvar på orten. Det hävdar nu forskaren Kerstin Boström vid Kulturgeografiska institutionen på Stockholms universitet. Fyra av tio elever väljer idag skolor utanför upptagningsområdet, dubbelt så många som i andra delar av kommunen. En förklaring är att många vill gå i skolor där fler barn har svenska som modersmål. Det har vi berättat om tidigare idag i Radio Stockholm. Men eftersom många av dem som flyttar har bott länge i Sverige och nyanlända invandrare i större utsträckning än andra stannar kvar finns det en risk att segregationen ökar, menar Boström. 
38	2004-08-23	PBLMD	Nu kommer kritik mot friskolan Prolympia i Jönköping. Det är skol- och barnomsorgsnämndens ordförande i kommunen, socialdemokraten Magnus Rydh, som tycker att Prolympia bidrar till segregation. Magnus Rydh säger till Jönköpings-Posten att endast fem procent av eleverna på friskolan har invandrarbakgrund - i den kommunala skolan är det 20 procent av eleverna som har det. Martin Hytting, på Tultra Utbilning, som driver Prolympia, säger att de inte kan påverka urvalet av elever, eftersom regeringen har bestämt att det ska vara "först till kvarn" som gäller. 
39	2004-10-19	PBLMD	Trots en mängd åtgärder har segregationen i de allra mest utsatta områdena i Sverige inte brutits. Det beror bland annat på att de invandrare som etablerar sig i det svenska samhället flyttar från stadsdelarna, och ersätts av nyanlända flyktingar. Det visar en ny studie där forskare har följt cirka 270 000 personer som bott i 20 av de mest utsatta stadsdelarna i Stockholmsregionen. Mönstret är entydigt säger Roger Andersson, professor vid urban- och bostadsforskningsinstitutet i Gävle. - De mer resursstarka lämnar och det fylls på av personer som har en svag position på bostadsmarknaden och de allra svagaste är nya flyktingar i Sverige. Roger Andersson och Åsa Bråmå har följt alla de 270 000 personer som bott i ett 20-tal stadsdelar i Stockholmsområdet under hela 1990-talet. Det är områden som fått stöd från miljardinsatserna storstadssatsningen och ytterstadssatsningen, där målet var att bryta segregationen. Segregationen ökade på 90-talet Men andelen personer med utländsk bakgrund har ökat från 57 procent till 73 under perioden. De som nu flyttar ut är framför allt invandrare som etablerat sig i samhället och fått jobb och stadiga inkomster: - Det är väldigt tydligt att de som flyttar ut har klart högre arbetsmarknadsförankring och inkomster än de som flyttar in. Av dem som flyttar ut ur områdena har 50-60 procent jobb. Av dem som flyttar in är det 10-30 procent, en mycket stor skillnad, säger Roger Andersson. Vill att barnen ska växa upp med svenskar En av dem familjer som valt att flytta är familjen Saganda. De lämnade invandrartäta Hjulsta för att det var för få svenskar där, säger Mengi och Nihad Saganda. - När vi fick barn ville vi flytta därifrån. Vi ville att våra barn skulle växa upp i ett område där det även finns svenskar. - Vi tänkte att om man inte träffar svenskar så bor man inte i Sverige. Våra barn ska växa upp även med svenska barn. 
40	2004-10-20	PBLMD	Regeringen tänker ge extra resurser till skolor som lyckats bra med att motverka segregation för att de sedan ska kunna hjälpa andra skolor att ta itu med sina problem vad gäller segregation. Samarbetspartierna slog fast i budgeten att 225 miljoner ska användas till att motverka segregation i skolorna under 2006 och 2007. Under riksdagsdebatten om gymnasiepropositionen på onsdagen kommer utbildningsminister Thomas Östros att konkretisera vad pengarna ska användas till. Varför inte satsa mer på skolor som har problem? - Det måste man också göra. Många kommuner jobbar mycket hårt med att fördela om resurser så att de skolorna får mer. Men vi har mycket intressanta erfarenheter, inte minst från Storbritannien, att satsa på att låta de skolorna som har lyckats riktigt bra att få bli basen i ett nätverk och lära andra skolor hur man lyckas bra. Det är ett väldigt bra sätt att sprida god skolutveckling, säger Thomas Östros. I budgetpropositionen slogs det fast att 225 miljoner ska användas under 2006 och 2007 för att motverka segregation i grund- och gymnasieskolorna. En del av de pengarna ska användas till extra satsningar på utbildning i matte, svenska och modersmål. En annan del till att inspirera invandrarungdomar att söka till högskolan. "Satsar på magnetskolor" Sedan kommer det alltså också att satsas på så kallade magnetskolor, det vill säga skolor som lyckats bra med att ta itu med segregationsproblemen. Andra skolor ska sedan kunna vända sig till dem för att få hjälp och inspiration. Vilka skolor som kommer att få extra resurser kommer att avgöras senare av Myndigheten för skolutveckling. Men som Ekot rapporterat tidigare så botas inte alltid segregationen med olika insatser eftersom de invandrare som etablerar sig i samhället flyttar och ersätts av nya flyktingar i de invandrartäta områdena. För att elever ska lära sig svenska och bli integrerade är det viktigt med blandade klasser. Hur ska man komma åt det? - Segregation handlar inte bara om skolan men jag tror att skolan är en nyckelfaktor. En attraktiv skola med väldigt hög kvalitet kommer också att attrahera människor att bo kvar i en stadsdel och att utveckla sin stadsdel och det kommer att locka barn och ungdomar från andra stadsdelar, säger Thomas Östros. 
41	2004-12-06	PBLMD	Bostadsområdet Vivalla i Örebro är ett av dom områden utanför storstäderna som Folkpartiet i en rapport tar som exempel där segregation och utanförskap har ökat dom senaste åren. Högre arbetslöshet, lågt valdeltagande och låga betyg utmärker områdena som ökat från 3 till över 130 de senaste 15 åren. Men Socialdemokraten och kommunalrådet Irene Leijegren i Örebro tycker att bilden som Folkpartiet målar upp om bland annat Vivalla är alltför onyanserad, även om området har problem. 
42	2004-12-15	PBLMD	Segregeringen i grundskolan har ökat, också här i Dalarna. Det hävdar Helene Byström, lärare på Tegelbruksskolan i Falun. Sedan det blev möjligt för föräldrarna att välja skola för sina barn har uppdelningen av elever ökat, anser Helene Byström. - De som väljer blir en speciell sorts grupp av familjer, och då förlorar vi den här bladningen som jag tycker är så bra i skolan, säger hon till Dalanytt. Hon anser att det här problemet, som tidigare varit störst i storstäderna, nu har flyttat ut även i mindre kommuner. - Jag ser det inte som någon kritik, jag ser det snarare som ett varningens finger, och jag tror att vi måste börja titta på det här. Risken för sådan här segregation är alltid stor om man inte är vaksam, säger Bo Wickberg, moderat, och andre vice ordförande i skolstyrelsen i Falun. 
43	2005-11-16	PBLMD	Nu reagerar Bosniska föreningen i Gislaved mot kommunens planer att lägga ner Johan Orreskolan. Fullmäktige väntas ta beslut i morgon om att lägga ner skolan och eleverna kommer då att flyttas till Gullviveskolan som ligger en kilometer bort. Anledningen är att man vill samla alla elever från förskolan till sexan i samma skola och i bättre lokaler. Men Bosniska föreningen är oroad över att förändringen leder till ökad segregering och undrar därför vad politikerna tänker göra åt det. På skolförvaltningen säger man att drygt 70 procent av eleverna på Gullviveskolan kommer att vara invandrare, men att det beror på att bostadsområden runt omkring är invandrartäta. 
44	2005-11-15	PBLMD	Jobb är receptet mot segregation och diskriminering - och i förlängningen även den ghettobildning som ligger bakom kravallerna i Frankrike. Det är tanken bakom ett EU-finansierat projekt i Malmö där ideella organisationer samarbetar med myndigheter och företag för. Projektet innebär att man försöker hitta praktikplatser till dom arbetslösa. Många liknande projekt har gjort samma sak tidigare, men enligt Arjumand Carlstein som är delprojektkordinator så går man nu ett steg längre. - Praktiken är inte själva målet. Många som är med i projektet har redan haft många praktikplatser. Utan här försöker vi också gå vidare, bland annat med en uppdragsförmedling som är en sorts mellanform mellan anställning och eget företagande, säger hon. Och Mohammad Schamsa som just fått en praktikplats på Islamic Centers skola i Malmö är nöjd. - Det är bättre att vara här och hjälpa eleverna än att sitta hemma och söka jobb, säger han. 
