id,date,author,post
58,2009-02-28,Attackliberal,"Hur ser du på ' blattajävlarna ' , ligger det dåliga i deras gener eller deras kultur ? Hur ser du på din blandade mulattdotter och hennes framtid i ett sånt här samhälle du förespråkar ? Hon , blandad , blir klassad som den lägsta av människor och t.o.m. araberna i ghettona spottar på henne , hon är haram . Att du tror att det finns någon ' grädda ' som bor i hyresrätter i Karlstad är bara fånigt . Du är en smutsig socialist som blivit ' lite förman ' - det är bara att kolla på dina gamla inlägg . Jag antar att du jobbar inom stat , kommun eller landsting . Dom som har pengar bor grannar med Christer Sjögren , vilka idioter bor i en jävla skolåda om man inte är student eller bor i Sthlm ? Ha en trevlig helg , i gräddan = )"
59,2009-02-28,Gammal_Hårdrockare,"I deras kultur och värderingar naturligtvis . Jag är inte rasist som dem . Jag är däremot demokrat . Därför förkastar jag islam . Därför förkastar jag stenåldersvärderingar och konfliktlösning som innebär våld . Inga problem alls så länge som hon slipper att bo bland människor som inte gillar henne , som muslimer av mellanösternursprung t ex . Som sagt , människor som du tydligen försvarar och vill bo tillsammans med . Nej , jag har jobbat med lite allt möjligt . Det var länge sedan som jag jobbade inom Landstinget . Du är en smutsig socialist som blivit ' lite förman ' Nej , jag är ingen förman och jag är lika lite socialist som högergubbe ."
60,2009-03-11,Cineasten,"Normalfuntade pensionärer förstår att det är normalt att titta på tv och/eller lyssna på musik efter 20.00 men det är klart att det finns gnällspikar som klagar så fort de får chansen . Koleriker och kverulanter finns det gott om . Spela inte Allan du , jävla clown du är Cineasten . Som sagt , det är sån jag är . Går runt med för stora skor , långrandiga byxor med hängslen , har röd krullig peruk och en stor röd näsa i plast som man kan klämma på så att det låter skojigt . Du kan inte förstå . Det är som att försöka förklara Einsteins relativitetsteori för en fiskmås . Det är helt poänglöst . Någon KANSKE överfaller dig med en motorsåg och gör Chili Con Carne av dig innan du hinner säga ' hoppsan ! '"
61,2009-03-13,tenbucks,ELLER så kan de sluta vara drägg ( rycka upp sig och bete sig som folk ) .
62,2009-03-14,tenbucks,"Nu snackade jag inte specifikt om invandrare . Och det finns många invandrare med jobb , så något fel gör de dräggen som är invandrare . Du får det att låta som om att alla invandrare diskrimineras och att det är Svenskarnas fel ."
63,2009-03-14,ybx,"Inget konstigt med det GH ! Men problemet löses sig självt när man betalar höga hyror ! Slöddret du pratar om har inte råd med marknadsmässiga ( höga ) hyror ! Om en invandrare råkar tjäna mycket pengar så kan du ge dig fan på att denne inte är ett slödder och är således en bra granne . I februari 2001 tilldelades Jan Axelsson svenska Mensapriset ' för det idoga kämpandet för oinskränkt yttrandefrihet trots häftiga protester från såväl myndigheter och media som den allmänna opinionen ' . Övriga kandidater till priset var bland andra Nobelpristagaren Arvid Carlsson , neurofysiologen Germund Hesslow och uppfinnaren Håkan Lans ."
64,2009-08-09,Gammal_Hårdrockare,"Och äktsvenskt White trash och svenska missbrukare . Det glömde du ! Nej , det gör de inte . Det finns massor med svenskar som är arbetslösa . Diskrimineras de också? Nej , de flesta är kritiska om Sveriges dumgenerösa flyktingpolitik . Klart att folk blir förbannade . Så fort det handlar om s.k. ' flyktingar ' så är vi ett rikt land men så fort det handlar om svenskar , äldrevård , sjukvård m.m. ja då är vi ett fattigt land som måste spara in och skära ned . Märkligt att dessa besparingar aldrig drabbar flyktingpolitiken som är en gigantisk utgiftspost . Och alla svenskar som inte får jobb , ska de också integreras i något ?"
65,2009-08-09,Pepparsprejad,"Ts : du är precis som alla andra svenskar jag föraktar , du ser problemet men du vill inte göra något åt det så du flyttar därifrån istället , till ett ställe där du inte ser misären , right ? We're from RUD , who the fuck are you ?"
66,2009-08-10,BeachHunterN,"Segration är inte positivt , om de vägrar integrera sig kan de lika gärna bo kvar hemma ."
67,2009-08-10,bombacci,"förstår inte folks rädslor för invandrare . Trivs bra med mina grannar där många av dem är invandrare . stör mig betydligt mer på ' packet ' alltså mentalt handikappade personer som ser till att hissen blir långsammare genom att stå o trycka på knappen och åker en eller max två våningar upp ( önskar ibland att de fick en egen hiss alt att de fick ta trapporna istället ) . Samt att de står occh glor på en i hissen , luktar rätt mycket , så när de kommer gående får man försöka att inte andas in , de skräpar ned hissen m.m. Sen har någon sparkat sönder speglarna och sittgrejen i hissarna en eller två gånger så nu har hyresvärden struntat i att sätta tillbaka det . Lite synd då man gärna kollar sin frisyr en gång till när man är påväg någonstans , men sånt får man inte göra om man bor i ett fattigt område tydligen . Brukar ibland önska att de med ' lite problem ' kunde skickas iväg till någon dyr och rik kommun så även de borgerliga väljarna fick känna att de drog sin bit av kakan till vår solidaritestanke , GH kommun lät trevlig , han kanske kan kämpa för detta ? . Men jag som fattig student blir bestraffad igen och igen och igen . De la ned vårdcentralen i vårt område med , tack för det Moderaterna ."
68,2009-08-10,bombacci,"Ytterst få då Täby och andra borgerliga kommuner har få hyresrätter så kan de alltid föröska hänvisa folk vidare istället . Det finns ett par stycken men inte alls i den omfattningen som det gör här . I det 13 våningshus där jag bor , så är det på våning 4-6 folk som bor i gruppboende med lite problem . När några av dem skickas vidare blir det sen på eget boende i samma hus . Fast man märker ingen direkt förbättring på dem oftast . Sen bor vi studenter med arbetare och andra med , men det är oftast inte där problemet ligger . sanyogo : ja det verkar vara många som är rädda för dem , ni kanske fick stryk i skolan av dem eller liknande ? många rasister är oftast inte så bra på att slåss så då sitter dem gärna och skriver elaka saker om dess övermän på nätet istället...det och röstar på SD men vågar sällan tala om det offentligt . Jag brukar någon gång behöva säga till folk med invandrarbakgrund t ex i tvättstugan men jag försöker göra det trevligt men drar inga slutsater om att alla polacker eller sydamerikaner är på ett visst sätt enbart på vad några fåtal har gjort . Att många etniska svenskar är idioter är ingen nyhet Södertälje SK - Tillsammans är vi starka !"
69,2009-08-10,Finnveding,Hehe ! Lägg på djur- och skogsskötsel så är vi hemma på gården . Men tjuvarna skrämmer icke .
70,2009-08-10,Gammal_Hårdrockare,"Men jag trivs inte i hus , inte heller trivs jag med lån och skulder . Jag vill känna mig fri och lägga pengarna på annat . Är helt ointresserad av villaliv och skulder ."
71,2009-08-10,jumpcut,"Det finns val sociallagenheter aven i Taby , Danderyd , Lidingo mfl ?"
72,2009-08-10,Sanyogo,Rädslor för invandrare ? . Helt ärligt finns det nån som är ' Rädd ' för invandrare ? Kan iofs bara prata för mej själv men jag har absolut inget mot invandrare . jag har dock emot idioter som inte kan bete sej som folk men det finns det gott om etniska svenskar som inte gör heller . Att en del invandrare hamnar på löpsedeln väldigt ofta pga kriminalitet har vi nog oss själva ' politikerna ' att skylla på då integrationen inte har varit nåt lyckat projekt direkt . Hur man ska lösa det här är ju en annan tråd dock . Hela problemet känns ungefär som att inte ha lärt sin hund disciplin från början utan väntat alldeles för länge tills det nästan är försent . Segregation är ju en lösning ! .
73,2009-08-11,Gammal_Hårdrockare,"Det stämmer , det är sannerligen ingen nyhet . Hade det varit mindre idioter i det här landet så hade vi sluppet jubelidioter som Jättebebisen och Muslim-Mona i riksdagen ."
74,2009-08-11,Mephistopheles,"Tråkigt att det finns så få alternativ för oss som inte uppskattar kriminalitet särskilt mycket men saknar de ekonomisk musklerna . ' The truth , indeed , is something that mankind , for some mysterious reason , instinctively dislikes . Every man who tries to tell it is unpopular , and even when , by the sheer strength of his case , he prevails , he is put down as a scoundrel. ' -H . L . Mencken"
75,2009-08-11,Nedomansky,"Är mkt glad att jag bor i ett område utan utomeuropeiska invandrare . Tror det är bäst för alla om det kan fortsätta vara segregerat . Att vara kvinna , borde inte det betraktas som en obotlig sinnessjukdom .."
76,2009-08-12,Gammal_Hårdrockare,"Tänk , det tror jag också . Jag vill inte bo bland människor som ser ned på mig bara för att jag är en svensk skattebetalare . Kalla mig för gammalmodig men sån är jag !"
77,2009-08-12,Sanyogo,kallade du mej för Rasist ? . Om du nu gjorde det vet du vad en rasist är ? Många rasister är inte så bra på att slåss? . Källa tack för det har jag aldrig hört förut Skriver elaka saker om dess övermän på nätet ? . Det vet jag inte men många skriver fakta . Vad fan gör du här då förresten ditt pucko ? Om jag nu kommer rösta på SD vilket i nuläget ser ganska troligt ut så kommer jag inte hyckla om det och inga andra jag känner heller tro mej . jag känner till och med invandrare som har bott väldigt länge i sverige som funderar på att rösta SD för att dom är trötta på rötäggena . Jag kan förstå varför vissa väljer att bo segregerat när till och med vissa skötsamma invandrare vill bo segregerat . Det är genant med fördomar . Men det är ännu mer genant när fördomarna visar sig stämma
78,2009-08-14,Gammal_Hårdrockare,Och där försvann vitsen med att betala dyra pengar för en bostad .
79,2009-08-14,Kycklingkungen,"Det är inget fel på lägenheterna i miljonprogramet . Tvärtom skulle jag vilja påstå , stora fina lägenheter med bra kök och badrum . Om man inte bott hos en snål privatvärd så bör det vara hyffsat underhållet . Har själv bott i ' ghetton ' och det är fan inte lägenheterna det är fel på , utan packet som bor där . Till slut tröttnar man och flyttar därifrån . Till likasinnade som uppfostrar ungarna , som inte beter sig som djur , jobbar och visar hänsyn till andra . Den sista gången jag ' bodde ' ( bodde inte själv där , tjejen bodde i ett ghetto och jag bodde för det mesta hemma hos henne , hon hade en riktigt fin lägenhet , både billig och nyrenoverad . Bra planlösning hade den med ) så kunde man inte gå ut efter klockan 6 eftersom det var då negrerna vaknade . Nu är jag kille och rätt storväxt , men jag tyckte synd om alla stackars tjejer som var tvungna att ta sig förbi horderna av mörka storväxta knarklangare som hängde i mörka hörn och blängde på alla som gick förbi . Kan inte varit kul för dom . Fast ungarna lekte på gården . Klockan 23 . Vardagkvällar . Ja inte alla barnen , de ljushåriga låg och sov . Dagis och skola imorgon . Men de mörkhåriga små liven roade sig furstligt . Skrika högt och kasta sten var favoritnöjet . Spela fotboll mot dörrar är också kul . Fotbollsplanen 50 meter därifrån var inte lika kul . Det smällde inte lika fint där . På sommaren åkte vattenpistolerna fram . Alla blev blöta . Även de som inte ville , det var bara roligare när flickorna skrek . På vintern kom kriget . Från början av december till mitten av januari kunde man lika gärna bott i Beirut under inbördeskriget . Det smälldes smällare och sköts raketer dygnet runt . Gärna i trapphus . Smäller högre där . I brevinkast och mot balkonger . Det är kul med brandkåren . Dom kan man också skjuta raketer mot . Det var alltid någon som använde trapphuset som en toalett . Tyckte synd om städarna , kan inte vara kul att varje dag tvingas skura bajs och kiss ."
